TimeStamp,XAccel,YAccel,ZAccel,XGyro,YGyro,ZGyro,XMag,YMag,ZMag
132523940492618124,1327,2110,2297,2107,1415,1705,153,-491,-163
132523940492731613,1214,2157,2198,2244,1553,1746,153,-491,-163
132523940492973253,1290,2211,2292,2145,1803,1828,153,-491,-163
132523940493268078,1463,2125,2540,1973,1833,1796,153,-491,-163
132523940493407447,1572,2173,2537,1947,1696,1866,165,-503,-134
132523940493657788,1292,2299,2117,2352,1320,1930,165,-503,-134
132523940493802405,1265,2109,1872,2397,1446,2125,165,-503,-134
132523940493967548,1401,1977,1908,2359,1693,2083,205,-473,-99
132523940494106620,1230,2046,2015,2251,1643,2000,205,-473,-99
132523940494346140,899,1854,2108,2038,1587,2076,205,-473,-99
132523940494532235,1141,2095,2047,1991,1756,1914,205,-473,-99
132523940494767358,1029,1977,2037,1806,2018,1948,232,-430,-52
132523940494995800,1140,2249,2045,1756,2083,1895,232,-430,-52
132523940495066767,1140,2361,2068,1950,1887,1991,232,-430,-52
132523940495308094,1170,2246,2122,2129,1734,1997,226,-410,-27
132523940495568956,1006,2252,1966,2231,1687,1941,226,-410,-27
132523940495956943,936,2260,1937,2208,1749,1943,226,-410,-27
132523940495975359,1069,2290,1818,2286,1831,2004,226,-410,-27
132523940496058112,1097,2315,1933,2135,1658,1980,240,-389,38
132523940496296373,1024,2378,1870,2091,1623,1991,240,-389,38
132523940496581975,952,2138,1809,2220,1590,2073,240,-389,38
132523940496793726,1041,1561,1975,1900,1798,2143,256,-355,79
132523940496805966,942,2181,1695,2064,1774,1986,256,-355,79
132523940497082722,772,1762,1808,2066,1606,1897,256,-355,79
132523940497303721,1088,2234,1855,2004,1586,1815,256,-355,79
132523940497446930,833,2119,1899,1967,1565,1848,246,-343,96
132523940497656524,869,2159,1865,2036,1608,1785,246,-343,96
132523940497929550,1011,2225,1824,2071,1669,1769,246,-343,96
132523940498017461,1128,2232,1866,2049,1778,1868,237,-366,108
132523940498297114,1019,2084,1857,2021,1805,1925,237,-366,108
132523940498433059,989,2079,1760,2045,1845,1932,237,-366,108
132523940498668561,1040,2035,1822,2004,1875,1954,237,-366,108
132523940498847144,1024,2046,1810,2010,1949,2008,241,-363,143
132523940498968703,1049,2039,1738,1942,1976,1977,241,-363,143
132523940499218741,987,2144,1737,1873,2002,1873,241,-363,143
132523940499469900,1011,2243,1823,1858,2062,1784,237,-339,171
132523940499649231,578,2694,2127,1975,1952,1822,237,-339,171
132523940499857131,1028,2241,1522,2005,1823,1906,237,-339,171
132523940499992172,988,2320,1707,2050,1909,1843,237,-339,171
132523940500158051,994,2251,1649,2074,1845,1814,246,-337,192
132523940500418416,991,2273,1713,2097,1721,1831,246,-337,192
132523940500695851,983,2236,1677,2076,1682,1819,246,-337,192
132523940500757206,1048,2238,1605,2061,1670,1806,213,-356,231
132523940501007054,970,2257,1579,2060,1754,1784,213,-356,231
132523940501254948,969,2178,1531,2115,1880,1858,213,-356,231
132523940501534729,996,2262,1583,2124,1984,1937,213,-356,231
132523940501656388,1014,2220,1665,2216,1925,2069,196,-358,272
132523940501865525,1078,2012,1584,2205,1794,2104,196,-358,272
132523940502007549,1057,2183,1623,2179,1727,2062,196,-358,272
132523940502207320,1041,2183,1553,2061,1737,1959,181,-311,342
132523940502344687,1047,2130,1475,1986,1771,1900,181,-311,342
132523940502583199,1103,2064,1460,1914,1723,1869,181,-311,342
132523940502971845,999,2019,1440,1831,1671,1869,181,-301,344
132523940502981955,966,2067,1396,1857,1667,1861,181,-301,344
132523940503508650,960,2079,1483,1887,1689,1825,181,-301,344
132523940503656079,1014,2053,1523,1888,1721,1820,181,-301,344
132523940503667924,950,2057,1540,1866,1711,1836,186,-319,331
132523940503682850,1008,2031,1573,1882,1676,1909,186,-319,331
132523940503944601,1063,2091,1585,1876,1637,1921,186,-319,331
132523940504057547,1016,2111,1555,1861,1629,1916,184,-325,312
132523940504293210,980,2146,1529,1874,1635,1902,184,-325,312
132523940504555398,995,2066,1552,1871,1643,1856,184,-325,312
132523940504642670,1058,2005,1591,1867,1649,1842,184,-325,312
132523940504887274,1045,2033,1554,1832,1663,1894,187,-342,294
132523940505140118,967,2073,1467,1868,1619,1911,187,-342,294
132523940505393099,1016,2105,1558,1947,1572,1916,187,-342,294
132523940505534328,1087,2127,1599,1923,1557,1906,196,-345,274
132523940505841348,1057,2067,1612,1893,1649,1898,196,-345,274
132523940505857482,1063,2014,1578,1847,1712,1913,196,-345,274
132523940506093925,1000,2027,1512,1820,1698,1992,196,-345,274
132523940506307002,1016,2013,1485,1822,1676,2007,202,-343,265
132523940506570107,1027,2036,1522,1835,1646,1954,202,-343,265
132523940506584321,1060,2023,1599,1865,1735,1922,202,-343,265
132523940507006792,1047,2017,1609,1836,1821,1858,222,-327,247
132523940507016850,1047,2030,1562,1856,1743,1827,222,-327,247
132523940507268215,964,2035,1553,1929,1722,1817,222,-327,247
132523940507456581,1046,2079,1769,1785,1661,1705,222,-327,247
132523940507567375,1038,2082,1678,1924,1758,1784,214,-353,237
132523940507808479,1073,2084,1607,1925,1659,1797,214,-353,237
132523940508055801,996,2107,1674,1929,1684,1778,214,-353,237
132523940508167413,939,2126,1656,1938,1778,1844,205,-372,230
132523940508408708,1031,2113,1631,1937,1765,1910,205,-372,230
132523940508740921,982,2127,1562,1946,1767,2003,205,-372,230
132523940508758114,993,2127,1538,2002,1747,2042,205,-372,230
132523940509117992,951,2143,1536,2081,1729,2090,216,-345,244
132523940509415762,1130,2078,1645,2113,1742,2058,216,-345,244
132523940509433361,1056,2084,1674,2028,1768,1946,216,-345,244
132523940509567870,1007,2022,1657,1851,1741,1896,208,-326,273
132523940509814625,1031,2077,1527,1804,1649,1902,208,-326,273
132523940509934184,1000,2000,1540,1812,1655,1925,208,-326,273
132523940510193504,1021,1996,1550,1856,1682,1944,208,-326,273
