TimeStamp,XAccel,YAccel,ZAccel,XGyro,YGyro,ZGyro,XMag,YMag,ZMag
132523943917073978,1462,2265,2267,2101,1694,1910,131,-485,-180
132523943917262560,1170,2201,2173,2199,1688,1822,131,-485,-180
132523943917398886,1209,2196,2212,2136,1742,1823,131,-485,-180
132523943917637674,1317,2229,2258,2076,1826,1894,131,-485,-180
132523943917846900,1320,2124,2279,2063,1903,1887,149,-484,-130
132523943917937855,1248,2244,2154,1936,1878,1956,149,-484,-130
132523943918424707,1261,2145,2233,1870,1916,1990,149,-484,-130
132523943918461860,1342,2256,2147,1936,1899,1921,160,-478,-103
132523943918547328,1219,2273,2228,1862,1873,1895,160,-478,-103
132523943918788659,1304,2206,2242,1745,1856,1923,160,-478,-103
132523943918924192,1294,2294,2174,1834,1808,1851,160,-478,-103
132523943919163991,1206,2364,2159,2031,1663,1831,156,-484,-95
132523943919398997,1232,2369,2182,2118,1599,1915,156,-484,-95
132523943919741559,1228,2335,2263,2200,1583,1999,156,-484,-95
132523943919747247,1198,2289,2218,2266,1634,1950,162,-470,-79
132523943920038546,1128,2373,2205,2239,1616,1842,162,-470,-79
132523943920237007,1166,2234,2102,2182,1615,1904,162,-470,-79
132523943920374469,1113,2338,2011,2114,1569,1852,183,-466,-34
132523943920639119,1111,2223,1991,1830,1773,1911,183,-466,-34
132523943920777272,1151,2404,2184,2033,1663,1856,183,-466,-34
132523943920914300,1162,2257,2187,2037,1701,1995,183,-466,-34
132523943921163501,1143,2257,2096,2036,1763,2026,186,-443,-26
132523943921371324,1126,2295,2050,2016,1739,1979,186,-443,-26
132523943921614589,1154,2276,2074,2003,1746,2030,186,-443,-26
132523943921698566,1138,2237,1999,2020,1709,2127,206,-422,-8
132523943921945671,933,2051,2108,2175,1821,2002,206,-422,-8
132523943922040014,916,2235,1853,2080,1651,1968,206,-422,-8
132523943922274532,1027,2343,2012,2110,1680,1992,206,-422,-8
132523943922536453,1027,2253,1935,2005,1708,1996,217,-398,35
132523943922673817,993,2319,2055,1972,1706,1965,217,-398,35
132523943922914598,1005,2331,2045,1992,1743,1936,217,-398,35
132523943923048797,930,2335,2051,1948,1764,1877,225,-382,44
132523943923339233,918,2299,2053,2055,1801,1831,225,-382,44
132523943923589376,984,2374,1926,2113,1805,1833,225,-382,44
132523943923799055,1025,2379,1946,2131,1856,1907,225,-382,44
132523943923809560,996,2190,1903,2108,1855,1959,227,-386,87
132523943924089586,999,2295,1827,2085,1813,1971,227,-386,87
132523943924224875,1178,2338,1871,1982,1836,2026,227,-386,87
132523943924389029,1114,2197,1922,1854,1848,2047,238,-370,121
132523943924624796,1090,2199,1916,1790,1917,2046,238,-370,121
132523943924898702,1153,2194,1862,1703,1976,1944,238,-370,121
132523943925040688,1083,2216,2040,1702,1996,1827,238,-370,121
132523943925274409,1051,2340,2010,1787,1899,1709,245,-337,105
132523943925389675,1012,2385,1995,1897,1831,1839,245,-337,105
132523943925660228,1097,2244,1867,1988,1786,1906,245,-337,105
132523943925900528,1047,2278,2018,1931,1868,1878,231,-346,101
132523943925909567,928,2266,1934,1972,1778,1846,231,-346,101
132523943926150987,1000,2247,1888,1992,1656,1940,231,-346,101
132523943926439810,1123,2160,1883,1984,1647,1896,231,-346,101
132523943926599808,1082,2183,1777,1990,1613,1829,238,-348,127
132523943926988424,1048,2197,1846,1998,1657,1815,238,-348,127
132523943926998961,986,2253,1853,2017,1648,1810,238,-348,127
132523943927525292,1058,2231,1830,2025,1671,1843,223,-368,135
132523943927713308,1066,2233,1870,2037,1691,1828,223,-368,135
132523943927735445,1074,2207,1857,2034,1679,1849,223,-368,135
132523943927761434,1089,2211,1854,2021,1674,1883,223,-368,135
132523943928002644,997,2203,1861,2016,1656,1918,216,-383,152
132523943928139182,956,2189,1878,2024,1586,1990,216,-383,152
132523943928374709,983,2109,1822,2012,1567,2033,216,-383,152
